日期,沪深300,中证500,中证1000,中债-国债指数,中债-信用债指数,南华商品指数
2014/8/18,2374.562,4483.544,5449.274,147.197,137.8077,1069.53
2014/8/19,2374.768,4496.938,5473.399,147.0892,137.8483,1071.68
2014/8/20,2366.14,4497.399,5461.59,147.0192,137.8383,1066.69
2014/8/21,2354.244,4495.44,5477.343,147.0488,137.8478,1071.16
2014/8/22,2365.364,4521.752,5524.371,147.021,137.8928,1075.05
2014/8/25,2342.863,4487.142,5485.078,147.1097,137.9912,1072.96
2014/8/26,2324.092,4407.588,5376.852,147.1092,138.0097,1074.05
2014/8/27,2327.595,4421.212,5406.561,147.2758,138.0737,1072.27
2014/8/28,2311.278,4381.494,5359.559,147.3094,138.1583,1065.8
2014/8/29,2338.287,4427.879,5421.286,147.2676,138.177,1064.81
2014/9/1,2355.317,4507.442,5522.776,147.303,138.2351,1058.21
2014/9/2,2386.46,4576.12,5604.66,147.2916,138.2571,1065.43
2014/9/3,2408.838,4608.557,5648.724,147.1888,138.2776,1057.79
2014/9/4,2426.224,4647.886,5704.277,147.127,138.2934,1056.56
2014/9/5,2449.259,4666.474,5722.823,147.1172,138.3287,1050.11
2014/9/9,2445.224,4701.699,5757.871,147.1927,138.4413,1037.03
2014/9/10,2432.433,4709.909,5797.449,147.1119,138.4759,1032.9
2014/9/11,2423.454,4704.942,5790.101,147.1146,138.5039,1027.43
2014/9/12,2438.358,4756.949,5862.171,147.2153,138.5371,1033.82
2014/9/15,2437.189,4807.555,5922.273,147.4126,138.6439,1038.79
2014/9/16,2388.765,4645.546,5717.842,147.3869,138.6283,1036.07
2014/9/17,2401.326,4686.047,5757.993,147.7898,138.7475,1043.16
2014/9/18,2408.664,4719.009,5803.722,148.2989,138.8519,1034.67
2014/9/19,2425.211,4758.727,5870.094,148.9801,139.0578,1020.58
2014/9/22,2378.92,4694.229,5820.683,149.2342,139.1008,999.69
2014/9/23,2399.462,4754.472,5905.165,149.3565,139.1543,1002.38
2014/9/24,2441.864,4815.71,5984.145,149.0203,139.1679,1004.22
2014/9/25,2436.965,4814.735,5989.877,149.2884,139.2026,999.66
2014/9/26,2437.201,4829.935,6015.45,149.2377,139.2264,1009.17
2014/9/29,2447.799,4877.435,6080.097,149.4159,139.3541,1005.38
2014/9/30,2450.988,4916.119,6127.134,149.5261,139.3745,1009.01
2014/10/8,2478.383,4993.531,6214.97,149.5619,139.5305,1006.3
2014/10/9,2481.955,5004.001,6238.262,149.485,139.5271,1015.73
2014/10/10,2466.789,4981.853,6216.978,149.4583,139.5824,1004.3
2014/10/13,2454.946,4982.681,6216.669,149.6787,139.6835,1016.69
2014/10/14,2446.562,4966.083,6203.997,150.4603,139.8388,1019.39
2014/10/15,2463.874,4987.707,6222.795,151.0904,140.0458,1017.34
2014/10/16,2444.395,4906.244,6134.74,151.2863,140.1874,1010.28
2014/10/17,2441.732,4860.732,6058.668,151.482,140.3429,1008.32
2014/10/20,2454.711,4929.16,6154.52,152.0834,140.7337,1011.21
2014/10/21,2433.391,4884.024,6103.008,152.2806,140.9791,1011.26
2014/10/22,2418.641,4825.609,6027.51,151.9316,141.0199,1013.78
2014/10/23,2395.936,4755.231,5930.483,151.8251,141.1433,1017.82
2014/10/24,2390.706,4774.666,5941.926,152.03,141.2356,1026.15
2014/10/27,2368.832,4809.518,6006.838,152.2511,141.3086,1017.64
2014/10/28,2416.653,4924.955,6163.672,152.5586,141.4732,1018.68
2014/10/29,2451.384,4991.755,6246.699,152.8449,141.6809,1028.13
2014/10/30,2468.925,4992.63,6241.588,152.6133,141.7682,1025.72
2014/10/31,2508.325,4986.416,6208.61,152.6933,141.8806,1025.18
2014/11/3,2512.548,5028.698,6275.993,153.2292,142.1221,1014.19
2014/11/4,2513.172,5003.47,6231.816,153.8264,142.4231,1007.39
2014/11/5,2503.448,4995.443,6227.245,154.1385,142.6698,986.72
2014/11/6,2506.067,5024.848,6289.192,154.0482,142.8447,991.34
2014/11/7,2502.153,4977.255,6228.167,154.6247,142.9916,1000.62
2014/11/10,2565.73,5031.001,6246.612,155.1571,143.3145,1009.27
2014/11/11,2558.612,4881.48,6023.004,155.3351,143.5063,1004.07
2014/11/12,2594.318,4965.384,6120.058,154.9262,143.5178,1013.43
2014/11/13,2579.75,4921.671,6023.782,154.5778,143.4729,1010.56
2014/11/14,2581.093,4909.609,6009.446,154.1501,143.3286,1003.3
2014/11/17,2567.101,4958.466,6100.833,153.9358,143.3507,1006.1
2014/11/18,2541.416,4967.651,6139.522,154.33,143.23,999.53
2014/11/19,2537.223,4985.101,6193.562,154.2833,143.1341,998.94
2014/11/20,2537.099,4974.626,6185.919,154.0483,142.8898,998.49
2014/11/21,2583.455,5029.773,6240.774,153.959,142.7118,1001.36
2014/11/24,2649.258,5112.119,6293.023,155.5608,143.3305,999.36
2014/11/25,2685.561,5189.001,6392.442,155.2372,143.3261,1004.77
2014/11/26,2723.018,5214.21,6435.14,155.2839,143.3015,998.41
2014/11/27,2754.49,5251.389,6472.587,155.3049,143.2917,1007.78
2014/11/28,2808.819,5245.267,6478.108,155.356,143.3032,998.85
2014/12/1,2819.812,5208.139,6392.464,155.4822,143.3198,980.87
2014/12/2,2923.94,5277.657,6457.556,155.1784,143.2685,990.28
2014/12/3,2967.549,5339.005,6513.957,154.5187,142.8837,991.19
2014/12/4,3104.351,5451.962,6605.322,154.0713,142.5352,997.53
2014/12/5,3124.885,5333.892,6462.089,153.0446,142.2258,998.98
2014/12/8,3252.881,5412.674,6457.511,152.9535,141.9852,992.36
2014/12/9,3106.913,5195.406,6161.367,153.0772,140.9369,991.22
2014/12/10,3221.546,5374.097,6366.81,153.5653,140.8684,998.18
2014/12/11,3183.012,5454.443,6463.316,153.4485,141.0466,995.85
2014/12/12,3193.227,5493.2,6545.19,153.325,141.0593,1001.83
2014/12/15,3217.228,5583.597,6658.145,153.1171,141.1267,1004.6
2014/12/16,3303.402,5606.693,6635.255,153.3729,140.9731,993.55
2014/12/17,3360.598,5557.286,6551.119,153.5022,140.9238,986.82
2014/12/18,3345.927,5558.045,6540.881,153.3958,140.9525,987.46
2014/12/19,3383.167,5524.122,6438.042,153.7572,141.0139,991.74
2014/12/22,3394.481,5305.209,6120.582,153.8563,141.1614,987.18
2014/12/23,3324.924,5193.722,6023.366,154.2712,141.3031,976.47
2014/12/24,3230.385,5262.365,6154.878,154.7683,141.4686,981.25
2014/12/25,3335.419,5364.563,6222.506,154.686,141.622,981.87
2014/12/26,3445.839,5422.751,6233.936,154.7117,141.7715,982.35
2014/12/29,3455.455,5367.637,6098.979,154.832,141.8891,991.35
2014/12/30,3457.554,5275.085,5982.636,154.8037,141.9504,1007.9
2014/12/31,3533.705,5322.714,6027.52,154.7911,142.0112,1008.5
2015/1/5,3641.541,5417.017,6049.787,154.8531,142.1553,996.78
2015/1/6,3641.059,5479.864,6172.392,154.8165,142.3068,1006.85
2015/1/7,3643.79,5488.242,6166.769,154.8858,142.3935,1002.42
2015/1/8,3559.259,5444.037,6164.111,154.9183,142.4767,1002.31
2015/1/9,3546.723,5409.058,6128.012,154.9136,142.5668,997.49
2015/1/12,3513.576,5332.221,6062.283,154.996,142.6495,992.64
2015/1/13,3514.04,5405.091,6167.117,155.4417,142.7901,983.47
2015/1/14,3502.423,5379.738,6139.29,155.8225,143.0473,970.54
2015/1/15,3604.121,5449.038,6168.658,155.8071,143.1554,976.96
2015/1/16,3635.146,5520.123,6252.075,156.216,143.2914,977.16
2015/1/19,3355.155,5281.895,6109.285,156.4364,143.408,983.76
2015/1/20,3396.222,5472.514,6336.631,156.5222,143.45,978.33
2015/1/21,3548.885,5611.694,6465.733,156.6067,143.5209,985.53
2015/1/22,3567.613,5690.156,6568.636,156.7665,143.5872,987.39
2015/1/23,3571.732,5633.289,6502.067,156.8245,143.6292,985.76
2015/1/26,3607.985,5758.979,6642.612,157.0748,143.7125,973.1
2015/1/27,3574.931,5773.816,6693.806,157.0817,143.7402,981.21
2015/1/28,3525.323,5739.919,6666.264,156.8466,143.7036,980.02
2015/1/29,3481.798,5701.205,6625.005,156.6749,143.6754,977.37
2015/1/30,3434.39,5632.728,6546.597,156.6248,143.6782,968.25
2015/2/2,3353.96,5609.389,6535.903,156.8762,143.6898,978.54
2015/2/3,3437.445,5707.476,6654.549,157.046,143.6496,985.06
2015/2/4,3401.768,5683.519,6653.338,157.0793,143.6395,987.18
2015/2/5,3366.946,5654.217,6654.082,157.5063,143.7644,984.69
2015/2/6,3312.42,5534.785,6526.949,157.3189,143.8171,995.81
2015/2/9,3345.921,5504.974,6474.817,157.4733,143.9361,990.42
2015/2/10,3406.943,5580.704,6555.818,157.5093,143.9992,992.02
2015/2/11,3434.124,5641.786,6645.51,157.84,144.1204,992.37
2015/2/12,3442.874,5681.341,6703.815,157.977,144.242,990.31
2015/2/13,3469.828,5769.272,6815.848,158.1456,144.3623,1002.8
2015/2/16,3499.483,5869.713,6965.301,158.4587,144.5229,1006.07
2015/2/17,3522.322,5911.098,7020.053,158.4625,144.6079,1003.06
2015/2/25,3478.729,5906.538,7004.665,158.6209,144.8259,995.1
2015/2/26,3566.295,5969.557,7045.268,158.5235,144.8595,1004.77
2015/2/27,3572.843,6018.463,7141.888,158.3785,144.8743,1005.59
2015/3/2,3601.265,6139.792,7317.677,158.2397,144.909,1010.51
2015/3/3,3507.9,6118.656,7282.108,158.1188,144.7961,1003.23
2015/3/4,3530.822,6210.421,7411.034,158.1315,144.7769,1001.04
2015/3/5,3496.344,6208.988,7450.906,157.7078,144.7065,991.12
2015/3/6,3478.52,6133.026,7338.404,157.4568,144.6477,985.91
2015/3/9,3537.75,6212.236,7450.816,157.2457,144.652,984.3
2015/3/10,3520.611,6276.485,7566.481,157.1674,144.6212,977.31
2015/3/11,3524.653,6262.892,7566.312,157.7561,144.752,979.67
2015/3/12,3592.844,6260.137,7514.445,157.86,144.8376,987.43
2015/3/13,3617.657,6329.576,7649.345,157.5241,144.8335,985.39
2015/3/16,3705.671,6516.765,7903.363,157.2184,144.8472,982.74
2015/3/17,3757.122,6618.054,7993.243,157.1355,144.7938,980.24
2015/3/18,3846.055,6728.068,8150.951,157.0709,144.7221,970.1
2015/3/19,3839.739,6782.463,8216.624,157.0295,144.7044,974.74
2015/3/20,3892.574,6850.897,8318.829,157.2358,144.7115,974.93
2015/3/23,3972.061,7017.154,8560.441,157.245,144.7953,989.86
2015/3/24,3973.046,7046.123,8655.38,157.1733,144.6845,995.1177
2015/3/25,3940.412,7124.872,8784.909,157.1194,144.5879,986.3
2015/3/26,3949.999,7074.437,8611.864,156.6379,144.3906,989.62
2015/3/27,3971.697,7155.945,8710.291,156.4886,144.2373,983.61
2015/3/30,4088.178,7245.497,8719.22,156.2691,144.1375,978.13
2015/3/31,4051.204,7253.104,8780.739,155.8598,143.9022,973.41
2015/4/1,4123.895,7425.733,9008.201,156.2502,144.0362,974.34
2015/4/2,4124.776,7560.648,9238.053,156.7008,144.1887,975.69
2015/4/3,4170.538,7679.01,9419.201,156.5185,144.2145,974.09
2015/4/7,4260.044,7863.284,9600.722,156.3914,144.3151,974.86
2015/4/8,4295.803,7807.997,9455.59,155.6604,144.296,971.45
2015/4/9,4262.138,7746.151,9369.657,155.625,144.3894,961.03
2015/4/10,4344.416,7952.189,9600.401,155.7294,144.4614,955.71
2015/4/13,4421.073,8122.893,9813.596,155.8917,144.6023,969.37
2015/4/14,4438.184,8119.959,9830.062,156.2173,144.7191,966.52
2015/4/15,4380.513,7802.747,9441.192,156.4716,145.0104,966.43
2015/4/16,4513.546,7912.088,9541.766,156.6833,145.1086,973.09
2015/4/17,4596.136,7980.76,9567.695,156.7018,145.1586,974.01
2015/4/20,4521.919,7839.901,9353.612,157.7474,145.6598,972.32
2015/4/21,4619.164,8112.687,9716.349,158.0908,145.8773,977.41
2015/4/22,4739.814,8323.427,9995.262,158.0403,145.8638,983.15
2015/4/23,4740.892,8410.703,10105.27,157.9258,145.8405,979.62
2015/4/24,4702.641,8419.095,10123.91,157.5853,145.7646,991.89
2015/4/27,4807.592,8513.016,10174.9,157.8215,145.8224,1007.6
2015/4/28,4741.861,8266.483,9847.893,158.0066,145.9028,1007.74
2015/4/29,4774.326,8428.254,10107.4,157.9947,145.9743,996.68
2015/4/30,4749.886,8469.673,10180.49,158.2929,146.0461,1008.69
2015/5/4,4787.741,8510.481,10270.13,158.2344,146.1951,1019.87
2015/5/5,4596.837,8199.344,10007.27,158.1237,146.1953,1024.63
2015/5/6,4553.327,8082.999,9973.991,157.7688,146.2154,1033.05
2015/5/7,4470.089,7903.478,9806.508,157.8199,146.3505,1023.46
2015/5/8,4558.404,8201.293,10274.38,158.2974,146.4704,1021.8
2015/5/11,4690.532,8558.218,10771.62,158.349,146.6312,1025.56
2015/5/12,4747.421,8745.678,11051.43,158.4401,146.7873,1016.63
2015/5/13,4718.436,8824.929,11137.3,158.6995,146.9481,1019.75
2015/5/14,4700.778,8813.393,11211.1,159.0446,147.3072,1014.68
2015/5/15,4617.47,8742.885,11217.93,159.1204,147.4773,1016.69
2015/5/18,4575.14,8903.595,11542.28,159.0876,147.6416,1017.65
2015/5/19,4731.222,9124.833,11831.36,158.9473,147.595,1009.42
2015/5/20,4754.919,9277.331,12132.37,158.9393,147.6054,989.52
2015/5/21,4840.976,9619.223,12586.05,158.994,147.6201,995.67
2015/5/22,4951.335,9778.171,12687.29,159.138,147.6643,998.16
2015/5/25,5099.495,10040.09,12877.87,159.305,147.7035,992.33
2015/5/26,5198.918,10373.58,13401.31,158.984,147.7398,994.38
2015/5/27,5181.434,10497.34,13582.55,159.0346,147.6331,996.6
2015/5/28,4834.007,9868.424,12818.99,158.6413,147.509,1000.04
2015/5/29,4840.829,9966.845,13027.21,158.6061,147.3331,1001.85
2015/6/1,5076.179,10488.31,13691.17,158.3202,147.3363,1001.65
2015/6/2,5161.87,10886.4,14276.32,158.5661,147.3949,1006.08
2015/6/3,5143.59,10979.99,14356.6,158.6693,147.4477,995.77
2015/6/4,5181.416,10965.41,14308.65,158.8426,147.5115,996.93
2015/6/5,5230.552,11144.52,14465.75,158.9534,147.5238,989.48
2015/6/8,5353.751,11030.92,14099.73,159.0683,147.6092,987.7
2015/6/9,5317.461,11013.74,14106.23,159.185,147.6281,987.21
2015/6/10,5309.112,11208.0577,14461.8111,159.0142,147.6325,995.55
2015/6/11,5306.59,11366.2931,14768.8814,158.7914,147.6218,995.63
2015/6/12,5335.1151,11545.8906,15006.3388,158.8168,147.603,978.57
2015/6/15,5221.1665,11332.892,14707.7784,158.5369,147.5836,975.31
2015/6/16,5064.8212,10879.8358,14102.2218,158.8648,147.5618,974.08
2015/6/17,5138.8307,11100.5456,14407.3131,158.9312,147.5523,966.19
2015/6/18,4930.5491,10731.3787,13934.2148,159.2518,147.5574,965.58
2015/6/19,4637.0517,9987.4074,13024.7156,159.2914,147.5837,967.05
2015/6/23,4786.0906,10046.8849,13047.019,159.2083,147.602,969.52
2015/6/24,4880.1261,10267.6266,13313.7949,159.1631,147.6004,972.94
2015/6/25,4706.5159,9906.1037,12760.4781,159.1951,147.6174,963.98
2015/6/26,4336.1947,9078.0648,11730.7481,159.1904,147.6087,965.76
2015/6/29,4191.5486,8484.6434,10906.0443,159.2485,147.7048,963.78
2015/6/30,4472.9976,8906.0202,11381.4729,159.2918,147.7031,950.07
2015/7/1,4253.021,8411.9097,10734.0112,159.2354,147.7117,958.94
2015/7/2,4107.9961,7835.1035,10002.3588,159.2045,147.7243,962.12
2015/7/3,3885.9169,7355.491,9358.7322,159.4214,147.7711,960.87
2015/7/6,3998.537,7235.999,8858.9118,160.1459,148.059,935.91
2015/7/7,3928.0025,6763.5263,8356.1255,160.483,148.4821,921.61
2015/7/8,3663.0375,6602.3735,8114.6044,160.3738,148.6924,883.01
2015/7/9,3897.6263,6896.3516,8348.8749,160.4527,148.5821,916.16
2015/7/10,4106.5561,7244.7842,8620.2716,160.0568,148.6359,916.28
2015/7/13,4211.8116,7695.6351,9032.5563,160.1032,148.6313,914.4
2015/7/14,4112.1488,7859.0574,9338.169,159.9591,148.6693,915.5
2015/7/15,3966.7585,7405.2945,8942.9051,159.9479,148.6893,916.04
2015/7/16,3997.3555,7578.7585,9041.2287,160.0729,148.7184,913.42
2015/7/17,4151.4956,7994.6971,9541.2589,160.2277,148.7397,910.59
2015/7/20,4160.612,8116.4956,9839.9168,160.2692,148.8411,915.64
2015/7/21,4166.0057,8220.4627,10062.8931,160.1723,148.8766,916.12
2015/7/22,4157.1604,8320.2364,10228.8632,160.1958,148.9805,907.49
2015/7/23,4250.805,8551.9909,10553.2221,160.3782,149.0916,907.1
2015/7/24,4176.2787,8425.0739,10449.7497,160.6155,149.2154,895.13
2015/7/27,3818.7314,7794.1809,9719.5505,160.6758,149.2026,892.68
2015/7/28,3811.0926,7649.8199,9284.5411,160.7895,149.3046,896.08
2015/7/29,3930.3791,8022.7956,9727.2317,160.9081,149.4278,906.05
2015/7/30,3815.4118,7800.5799,9460.7288,160.8579,149.4422,900.94
2015/7/31,3816.6993,7727.0608,9223.6361,160.5407,149.4654,901.52
2015/8/3,3829.2354,7540.2053,8723.5937,160.5147,149.5352,893.27
2015/8/4,3948.1554,7942.0952,9265.221,160.5298,149.5574,896.84
2015/8/5,3866.8998,7839.3375,9240.8846,160.4823,149.609,899.87
2015/8/6,3831.8516,7792.0278,9229.3485,160.6023,149.7006,893.24
2015/8/7,3906.9448,8013.3187,9585.1364,160.7299,149.8382,893.22
2015/8/10,4084.3646,8394.0862,10077.9421,160.6809,149.9763,895.6
2015/8/11,4066.6692,8435.3271,10153.7138,160.3466,149.8006,907.85
2015/8/12,4016.1262,8336.3365,10005.9294,160.1982,149.7696,920.56
2015/8/13,4075.463,8534.4288,10308.7894,160.3561,149.7622,925.28
2015/8/14,4073.54,8625.2423,10377.9785,160.451,149.7726,919.4
2015/8/17,4077.8721,8820.4567,10563.1326,160.4401,149.8477,913.7
2015/8/18,3825.4122,8161.2687,9806.701,160.4461,149.8623,907.47
2015/8/19,3886.1357,8340.9828,10057.8401,160.4087,149.8961,907.05
2015/8/20,3761.4541,8049.5116,9739.9163,160.3845,149.9147,901.48
2015/8/21,3589.5358,7612.9024,9208.1541,160.5039,149.9695,904.58
2015/8/24,3275.5342,7006.1885,8506.7235,160.6908,150.057,874.74
2015/8/25,3042.9266,6481.4117,7882.1122,160.8425,150.1119,873.55
2015/8/26,3025.692,6238.5256,7543.7843,161.0015,150.1066,871.58
2015/8/27,3205.6375,6456.0548,7793.5388,161.4247,150.1128,883.08
2015/8/28,3342.2863,6842.8938,8270.9594,161.58,150.1605,892.71
2015/8/31,3366.5359,6581.3127,7950.4591,162.0434,150.2601,886.91
2015/9/1,3362.0827,6169.2072,7441.3381,162.1592,150.3133,889.73
2015/9/2,3365.8318,6122.5533,7129.9698,162.1557,150.3666,887.41
2015/9/7,3250.485,6143.5566,7291.4682,161.9011,150.4419,884.46
2015/9/8,3334.0233,6374.8551,7651.5004,161.895,150.4722,890.34
2015/9/9,3399.3054,6551.0072,7956.7285,161.9329,150.4616,898.94
2015/9/10,3357.561,6440.3093,7842.999,161.943,150.4351,905.53
2015/9/11,3347.1878,6493.3191,7952.1356,162.015,150.4688,904.39
2015/9/14,3281.1317,6049.7904,7412.3015,162.1014,150.5301,896.62
2015/9/15,3152.2319,5708.0299,7034.8998,162.2754,150.5616,890.47
2015/9/16,3309.2484,6084.8367,7500.6097,162.2232,150.6306,898.9
2015/9/17,3236.9986,5965.409,7428.6373,162.2339,150.6992,896.61
2015/9/18,3251.2732,6036.8814,7556.2034,162.3277,150.7232,892.7
2015/9/21,3308.2467,6250.4393,7847.8848,162.2281,150.7674,893.48
2015/9/22,3339.03,6295.9258,7880.8355,162.1165,150.7752,886.71
2015/9/23,3263.0275,6224.6006,7824.066,162.0499,150.7947,883.34
2015/9/24,3284.9991,6315.1101,7928.8247,162.1042,150.8172,883.29
2015/9/25,3231.9514,6108.3764,7640.173,162.1285,150.8627,885.75
2015/9/28,3242.7524,6219.6917,7839.6176,162.3615,150.9298,875.58
2015/9/29,3178.8544,6103.6058,7720.6772,162.4642,151.0323,866.54
2015/9/30,3202.9475,6123.7274,7727.5092,162.6074,151.0705,870.64
2015/10/8,3296.482,6372.4924,8056.2789,162.7701,151.2482,878.7
2015/10/9,3340.1159,6470.0514,8180.3966,163.3738,151.2861,894.66
2015/10/12,3447.6934,6718.7221,8522.6293,163.315,151.395,892.14
2015/10/13,3445.0431,6802.0769,8651.0521,163.4988,151.5126,888.57
2015/10/14,3406.1116,6724.4957,8534.7257,164.1174,151.705,886.61
2015/10/15,3486.815,6929.2374,8808.4649,163.9621,151.7517,887.43
2015/10/16,3534.0653,7047.5599,8943.0176,163.5701,151.7949,881.32
2015/10/19,3534.1821,7047.3718,8935.3908,163.7922,151.8625,875.83
2015/10/20,3577.7027,7162.0754,9116.5385,164.232,151.9576,875.57
2015/10/21,3473.2544,6712.7386,8541.607,164.258,152.0554,871.28
2015/10/22,3524.5339,6964.2976,8894.7568,164.3108,152.0897,876.48
2015/10/23,3571.2411,7138.2344,9182.5529,164.3074,152.1869,878.27
2015/10/26,3589.2611,7186.7548,9262.8897,164.6394,152.4594,869.46
2015/10/27,3592.8794,7231.4362,9345.9663,165.0521,152.5799,868.68
2015/10/28,3524.9199,7048.8952,9131.8703,165.0061,152.8087,864.33
2015/10/29,3533.3065,7108.9748,9214.5876,164.6853,152.9303,864.67
2015/10/30,3534.0788,7084.9706,9188.2657,164.5648,152.928,861.5
2015/11/2,3475.9623,6936.4315,8944.6834,164.6641,152.9845,860.91
2015/11/3,3465.4927,6920.1029,8924.415,164.4208,152.9734,854.1
2015/11/4,3628.5377,7267.9884,9396.8421,164.0114,152.9354,857.96
2015/11/5,3705.9697,7276.4505,9391.4462,164.0384,152.8941,848.93
2015/11/6,3793.3739,7446.8471,9629.2803,164.13,152.8997,848.86
2015/11/9,3840.3547,7543.8014,9816.0341,163.3155,152.5615,846.4
2015/11/10,3833.2379,7575.0084,9911.24,163.4517,152.331,845.9
2015/11/11,3833.6457,7684.666,10100.5106,163.8661,152.3248,839.67
2015/11/12,3795.3241,7682.4517,10135.0823,163.863,152.3342,841.21
2015/11/13,3746.2422,7567.108,9934.7686,163.9793,152.4,838.81
2015/11/16,3764.1262,7718.8548,10194.7776,163.9757,152.4185,832.29
2015/11/17,3758.3869,7650.3808,10109.3985,164.0189,152.4499,826.77
2015/11/18,3715.5796,7526.9417,9928.6633,163.8817,152.4625,822.86
2015/11/19,3774.969,7718.622,10235.35,163.8268,152.3962,810.35
2015/11/20,3774.3833,7806.2655,10440.3518,163.934,152.4386,812.6
2015/11/23,3753.3351,7744.1822,10341.449,163.9861,152.4731,805.9
2015/11/24,3753.8887,7798.4975,10459.5977,164.2125,152.5312,818.59
2015/11/25,3781.6069,7922.3841,10696.3083,164.3822,152.6032,825.96
2015/11/26,3759.4286,7874.0797,10620.8318,164.4953,152.6715,833.65
2015/11/27,3556.9924,7376.1243,9933.4955,164.5128,152.7572,828.89
2015/11/30,3566.4122,7408.3988,10001.1878,164.755,152.8689,821.47
2015/12/1,3591.696,7443.9452,9955.2047,164.7579,152.9571,828.52
2015/12/2,3721.9545,7405.8596,9822.0548,164.7641,153.0143,832.97
2015/12/3,3749.2985,7570.5077,10102.8925,164.9604,153.1362,824.3
2015/12/4,3677.5922,7511.6749,10081.573,165.0713,153.3661,825.02
2015/12/7,3687.6073,7602.2276,10238.0191,165.0796,153.5503,837.33
2015/12/8,3623.0202,7404.142,10057.7376,165.2621,153.6896,821.58
2015/12/9,3635.9382,7374.2742,10034.1939,165.3414,153.7632,821.6
2015/12/10,3623.0842,7350.2098,10035.4491,165.3516,153.8024,817.81
2015/12/11,3608.0587,7290.7017,9946.1212,165.4842,153.8313,828.87
2015/12/14,3711.322,7441.0301,10118.9023,165.2016,153.9029,831.13
2015/12/15,3694.3885,7498.1813,10278.4692,165.3086,153.895,826.63
2015/12/16,3685.4398,7529.4028,10374.2291,165.4941,153.945,829.58
2015/12/17,3755.8881,7716.246,10679.9622,165.6629,154.0087,826.35
2015/12/18,3767.9128,7699.37,10629.9701,166.0459,154.0241,838.05
2015/12/21,3865.965,7788.564,10699.61,166.6075,154.2244,854.88
2015/12/22,3876.7325,7856.6081,10809.2423,166.8565,154.4075,853.47
2015/12/23,3866.3814,7773.2825,10638.1595,166.9443,154.4585,850.01
2015/12/24,3829.4022,7753.0367,10633.1896,167.3434,154.5549,849.33
2015/12/25,3838.201,7792.1244,10726.991,167.3141,154.6436,851.48
2015/12/28,3727.6316,7603.3609,10515.3609,167.4778,154.745,843.91
2015/12/29,3761.8745,7674.3881,10653.7085,167.4174,154.8247,856.72
2015/12/30,3765.1752,7741.0472,10806.704,167.4101,154.8933,861.04
2015/12/31,3731.0047,7617.689,10614.3785,167.4459,154.8913,862.03
2016/1/4,3469.0662,6983.4044,9694.8363,167.2142,154.9017,851.96
2016/1/5,3478.7797,6889.7414,9452.0406,166.9485,154.9074,857.46
2016/1/6,3539.8082,7065.6068,9709.5692,167.114,154.923,849.22
2016/1/7,3294.3839,6462.2428,8856.4914,167.3905,155.0082,849.41
2016/1/8,3361.5632,6570.4316,8876.2526,167.5971,155.1386,847.98
2016/1/11,3192.4499,6128.6558,8205.122,167.8083,155.2347,838.24
2016/1/12,3215.7099,6136.6632,8187.9598,168.1707,155.441,829.26
2016/1/13,3155.8787,5924.044,7836.1229,168.822,155.6019,831.26
2016/1/14,3221.5714,6124.8202,8157.7372,168.6092,155.6997,836.13
2016/1/15,3118.7301,5893.6815,7868.1676,168.6731,155.7139,835.54
2016/1/18,3130.7289,5978.9076,8060.8792,168.458,155.7681,850.76
2016/1/19,3223.1251,6197.0947,8388.3835,168.2127,155.7194,858.15
2016/1/20,3174.3781,6138.5031,8321.3921,168.0347,155.6389,850.83
2016/1/21,3081.3454,5886.8835,7944.5669,168.2056,155.5493,848.37
2016/1/22,3113.4626,5980.6111,8074.2854,168.381,155.6631,856.74
2016/1/25,3128.886,6041.3261,8180.5037,167.7702,155.6004,854.85
2016/1/26,2940.5085,5589.3069,7545.5442,167.7376,155.4983,857.75
2016/1/27,2930.3519,5514.1886,7466.7458,167.4168,155.3274,867.8
2016/1/28,2853.7562,5271.2325,7100.9014,167.496,155.2829,859.03
2016/1/29,2946.0902,5469.1254,7385.7587,167.859,155.3901,857.56
2016/2/1,2901.0477,5399.4771,7292.6133,168.0089,155.4704,859.25
2016/2/2,2961.3337,5586.6266,7576.0654,167.696,155.4727,861.98
2016/2/3,2948.6386,5610.1734,7630.4588,167.6049,155.3696,863.57
2016/2/4,2984.7598,5721.4853,7807.4008,167.9342,155.4451,875.04
2016/2/5,2963.7894,5664.1971,7718.7083,167.9563,155.5031,871.02
2016/2/15,2946.7066,5668.0398,7726.37,168.2902,155.7866,875.24
2016/2/16,3037.0353,5902.5341,8069.5941,168.2552,155.7911,876.21
2016/2/17,3063.3199,5971.4123,8202.1465,168.3175,155.8,872.68
2016/2/18,3053.6985,5957.1305,8176.1396,168.3667,155.8555,876.51
2016/2/19,3051.585,5979.5164,8239.2559,168.467,155.9788,885.56
2016/2/22,3118.8675,6103.7225,8407.8524,168.484,156.0094,897.99
2016/2/23,3089.3632,6070.4998,8357.3553,168.5161,156.0537,895.89
2016/2/24,3109.5454,6111.0427,8364.6626,168.4265,156.0771,895.68
2016/2/25,2918.7501,5626.0522,7702.5912,168.2805,156.0573,894.21
2016/2/26,2948.0306,5648.9376,7666.8226,168.3917,156.0592,889.85
2016/2/29,2877.4666,5350.4337,7183.6763,168.5048,156.1176,890.15
2016/3/1,2930.6937,5473.6349,7345.0859,168.7162,156.1542,897.4
2016/3/2,3051.3327,5753.1482,7711.886,168.7696,156.166,902.51
